Date,pH,Turbidity,TSS,FRC,Conductivity,TDS,Total_Hardness,Calcium_Hardness,Magnesium_Hardness,Chlorides,Ortho_PO4,Total_Iron,SS,Sulphate,Silica,Total_PO4,Total_Alkalinity,P_Alkalinity,PO4
2025-03-12,7.91,23.0,,,1444.0,968.0,748.0,422.0,326.0,204.0,3.2,,,,27.0,,,,
2025-03-12,8.1,,,,604.0,405.0,225.0,139.0,86.0,96.0,2.4,,,,,,,,
2025-03-12,7.05,24.0,,1.0,2411.0,1616.0,1012.0,659.0,353.0,364.0,4.4,0.5,,,72.0,,,,
2025-03-13,7.45,28.0,,,1549.0,1038.0,712.0,405.0,307.0,213.0,3.1,,,,22.0,,,,
2025-03-13,7.41,18.0,,,1531.0,1026.0,796.0,449.0,347.0,178.0,4.5,0.6,,,75.0,,,,
2025-03-13,7.02,28.0,,1.0,2546.0,1706.0,1065.0,660.0,405.0,382.0,4.2,0.9,,,70.0,,,,
2025-03-13,8.25,,,0.5,701.0,470.0,215.0,133.0,82.0,99.0,2.6,,,,,,,,
2025-03-15,8.22,20.0,,,1450.0,972.0,728.0,392.0,336.0,195.0,3.2,,,,25.0,,,,
2025-03-15,8.06,20.0,,0.2,1543.0,1034.0,796.0,458.0,338.0,187.0,4.5,0.6,,,70.0,,,,
2025-03-15,8.3,,,,679.0,455.0,230.0,142.0,88.0,101.0,2.4,,,,,,,,
2025-03-15,7.25,29.0,,1.0,2079.0,1393.0,1052.0,662.0,390.0,355.0,4.1,0.5,,,70.0,,,,
2025-03-17,8.39,23.0,,,1574.0,1055.0,651.0,374.0,277.0,204.0,3.0,,,,27.0,,,,
2025-03-17,8.4,,,0.3,628.0,421.0,195.0,120.0,75.0,110.0,2.2,,,,,,,,
2025-03-17,7.14,22.0,,0.8,2573.0,1724.0,946.0,528.0,418.0,364.0,4.2,0.6,,,72.0,,,,
2025-03-17,7.82,16.0,,0.5,1525.0,1022.0,669.0,528.0,141.0,187.0,4.5,0.5,,,70.0,,,,
2025-03-18,8.05,21.0,,0.1,1541.0,1033.0,673.0,387.0,286.0,187.0,3.3,,,,29.0,,,,
2025-03-18,8.3,,,0.3,619.0,415.0,190.0,113.0,77.0,104.0,2.5,,,,,,,,
2025-03-18,7.76,21.0,,0.3,1519.0,1018.0,704.0,383.0,321.0,213.0,4.6,0.6,,,72.0,,,,
2025-03-18,7.46,26.0,,0.5,1964.0,1316.0,968.0,537.0,431.0,382.0,4.3,0.5,,,76.0,,,,
2025-03-19,8.4,,,0.1,661.0,443.0,198.0,121.0,77.0,109.0,2.5,,,,,,,,
2025-03-19,8.23,29.0,,0.3,1626.0,1090.0,704.0,396.0,308.0,204.0,3.6,,,,32.0,,,,
2025-03-19,8.15,23.0,,0.5,1556.0,1043.0,717.0,392.0,325.0,204.0,4.7,0.5,,,73.0,,,,
2025-03-19,7.09,19.0,,,1943.0,1302.0,998.0,575.0,423.0,409.0,4.6,0.6,,,73.0,,,,
2025-03-20,7.05,24.0,,,2000.0,1340.0,994.0,580.0,414.0,400.0,4.3,0.6,,,72.0,,,,
2025-03-20,8.16,27.0,,,1710.0,1146.0,717.0,405.0,312.0,213.0,3.8,,,,30.0,,,,
2025-03-20,8.02,23.0,,0.5,1604.0,1075.0,726.0,396.0,330.0,222.0,4.6,0.5,,,76.0,,,,
2025-03-20,8.3,,,,619.0,415.0,213.0,132.0,81.0,117.0,2.7,,,,,,,,
2025-03-21,8.09,15.0,,0.5,1825.0,1223.0,717.0,392.0,325.0,213.0,4.5,0.5,,,72.0,,,,
2025-03-21,7.33,30.0,,0.5,1940.0,1300.0,994.0,575.0,419.0,391.0,4.5,0.5,,,70.0,,,,
2025-03-21,7.88,20.0,,,1759.0,1179.0,708.0,392.0,316.0,195.0,3.2,,,,28.0,,,,
2025-03-21,8.4,,,0.1,639.0,428.0,205.0,127.0,78.0,102.0,2.4,,,,,,,,
2025-03-22,8.4,,,,650.0,436.0,219.0,135.0,84.0,110.0,2.4,,,,,,,,
2025-03-22,8.23,33.0,,,1665.0,1116.0,704.0,387.0,317.0,187.0,3.0,,,,25.0,,,,
2025-03-22,7.08,30.0,,0.5,2123.0,1423.0,998.0,584.0,414.0,382.0,4.4,0.5,,,73.0,,,,
2025-03-22,7.98,31.0,,0.8,1920.0,1287.0,739.0,405.0,334.0,231.0,4.6,0.6,,,75.0,,,,
2025-03-24,7.95,22.0,,,1759.0,1179.0,708.0,374.0,334.0,187.0,3.1,,,,26.0,,,,
2025-03-24,7.71,32.0,,0.5,2201.0,1475.0,994.0,575.0,419.0,382.0,4.2,0.5,,,72.0,,,,
2025-03-24,8.12,25.0,,,1825.0,1223.0,730.0,409.0,321.0,213.0,4.4,0.5,,,70.0,,,,
2025-03-24,8.2,,,0.2,635.0,421.0,200.0,122.0,78.0,107.0,2.6,,,,,,,,
2025-03-25,7.81,22.0,,,1781.0,1193.0,874.0,506.0,368.0,204.0,3.3,,,,23.0,,,,
2025-03-25,8.38,,,0.2,652.0,437.0,209.0,129.0,80.0,100.0,2.5,,,,,,,,
2025-03-25,7.97,20.0,,,1531.0,1026.0,731.0,423.0,308.0,195.0,4.5,0.5,,,75.0,,,,
2025-03-25,7.24,25.0,,0.5,2384.0,1597.0,925.0,529.0,396.0,400.0,4.3,0.5,,,70.0,,,,
2025-03-26,7.79,18.0,,,1876.0,1258.0,897.0,515.0,382.0,192.0,3.2,,,,19.0,,,,
2025-03-26,7.01,20.0,,0.5,2708.0,1815.0,957.0,547.0,410.0,377.0,4.5,0.5,,,77.0,,,,
2025-03-26,8.3,,,0.1,700.0,469.0,200.0,124.0,76.0,106.0,2.3,,,,,,,,
2025-03-26,8.27,18.0,,,1691.0,1133.0,745.0,437.0,308.0,135.0,4.6,0.5,,,68.0,,,,
2025-03-27,7.48,18.0,,,1798.0,1205.0,759.0,432.0,327.0,171.0,4.5,0.5,,,72.0,,,,
2025-03-27,8.04,21.0,,,1826.0,1224.0,920.0,524.0,396.0,199.0,3.4,,,,21.0,,,,
2025-03-27,7.58,26.0,,,2597.0,1740.0,966.0,552.0,414.0,391.0,4.5,0.5,,,75.0,,,,
2025-03-27,8.2,,,,716.0,480.0,204.0,126.0,78.0,118.0,2.3,,,,,,,,
2025-03-28,8.1,19.0,,,1776.0,1190.0,911.0,511.0,400.0,185.0,3.2,,,,18.0,,,,
2025-03-28,8.37,,,0.2,722.0,484.0,210.0,126.0,84.0,110.0,2.5,,,,,,,,
2025-03-28,7.03,33.0,,0.5,2550.0,1709.0,989.0,566.0,423.0,404.0,4.4,0.5,,,72.0,,,,
2025-03-28,7.21,16.0,,,1821.0,1220.0,750.0,419.0,331.0,164.0,4.5,0.5,,,70.0,,,,
2025-03-29,7.91,23.0,,0.4,1949.0,1306.0,759.0,432.0,327.0,158.0,4.4,0.5,,,73.0,,,,
2025-03-29,8.39,22.0,,0.5,1832.0,1228.0,925.0,520.0,405.0,178.0,3.4,,,,20.0,,,,
2025-03-29,8.4,,,0.3,698.0,480.0,205.0,123.0,82.0,106.0,2.9,,,,,,,,
2025-03-29,7.7,26.0,,0.6,2387.0,1599.0,971.0,502.0,469.0,384.0,4.3,0.5,,,72.0,,,,
2025-03-31,7.85,20.0,,1.0,1768.0,1185.0,727.0,423.0,304.0,144.0,4.3,0.4,,,69.0,,,,
2025-03-31,8.2,23.0,,0.3,1916.0,1284.0,879.0,460.0,419.0,151.0,3.1,,,,21.0,,,,
2025-03-31,7.6,26.0,,,2420.0,1622.0,929.0,483.0,446.0,377.0,4.5,0.5,,,79.0,,,,
2025-03-31,8.15,,,0.1,696.0,479.0,200.0,120.0,80.0,104.0,2.7,,,,,,,,
2025-04-01,8.2,25.0,,0.6,1704.0,1142.0,722.0,382.0,340.0,252.0,4.0,0.5,,,81.0,,,,
2025-04-01,8.21,15.0,,0.2,1992.0,1335.0,630.0,331.0,299.0,197.0,4.2,,,,,,,,
2025-04-01,7.09,24.0,,0.7,2405.0,1612.0,883.0,497.0,386.0,236.0,3.2,0.5,,,83.0,,,,
2025-04-01,8.1,,,,80.0,54.0,3.0,2.0,1.0,4.0,,,,,,,,,
2025-04-02,7.64,15.0,,0.4,2528.0,1694.0,920.0,483.0,437.0,252.0,3.3,0.4,,,77.0,,,,
2025-04-02,8.39,18.0,,0.4,1793.0,1201.0,736.0,391.0,345.0,268.0,4.1,0.4,,,85.0,,,,
2025-04-02,8.1,,,0.2,704.0,472.0,215.0,133.0,82.0,109.0,2.9,,,,,,,,
2025-04-02,8.21,19.0,,0.3,1867.0,1252.0,607.0,322.0,285.0,181.0,4.3,,,,28.0,,,,
2025-04-03,7.29,16.0,,,1956.0,1311.0,639.0,363.0,276.0,187.0,4.1,,,,24.0,,,,
2025-04-03,8.44,17.0,,0.4,2031.0,1361.0,768.0,414.0,354.0,244.0,4.3,0.4,,,79.0,,,,
2025-04-03,7.14,19.0,,,2860.0,1916.0,966.0,506.0,460.0,276.0,3.1,0.5,,,75.0,,,,
2025-04-03,8.0,,,0.3,716.0,480.0,220.0,146.0,74.0,110.0,2.8,,,,,,,,
2025-04-04,8.0,,,0.2,742.0,497.0,220.0,134.0,86.0,112.0,2.7,,,,,,,,
2025-04-04,7.93,26.0,,0.5,2259.0,1514.0,791.0,431.0,360.0,260.0,4.2,0.5,,,82.0,,,,
2025-04-04,8.53,26.0,,,1988.0,1332.0,653.0,368.0,285.0,181.0,4.1,,,,22.0,,,,
2025-04-04,7.14,18.0,,,3030.0,2030.0,975.0,515.0,460.0,260.0,3.2,0.4,,,78.0,,,,
2025-04-05,8.2,,,0.1,783.0,525.0,232.0,143.0,89.0,109.0,2.5,,,,,,,,
2025-04-05,8.38,18.0,,,2027.0,1358.0,644.0,377.0,267.0,197.0,4.4,,,,24.0,,,,
2025-04-05,7.17,17.0,,1.0,2803.0,1878.0,966.0,529.0,437.0,276.0,3.3,0.5,,,76.0,,,,
2025-04-05,8.0,22.0,,0.6,2201.0,1475.0,782.0,428.0,354.0,236.0,4.4,0.5,,,80.0,,,,
2025-04-07,8.0,,,0.1,794.0,532.0,200.0,120.0,80.0,120.0,2.4,,,,,,,,
2025-04-07,8.46,20.0,,,2070.0,1387.0,704.0,382.0,322.0,197.0,4.3,,,,26.0,,,,
2025-04-07,7.22,17.0,,0.8,2530.0,1695.0,1021.0,515.0,506.0,260.0,3.2,0.5,,,77.0,,,,
2025-04-07,7.6,20.0,,0.4,2509.0,1681.0,777.0,400.0,377.0,236.0,4.3,0.4,,,76.0,,,,
2025-04-08,8.41,25.0,,0.1,2140.0,1434.0,736.0,432.0,304.0,205.0,4.2,,,,22.0,,,,
2025-04-08,6.91,22.0,,0.9,2634.0,1765.0,1104.0,621.0,483.0,276.0,3.4,0.5,,,80.0,,,,
2025-04-08,8.27,16.0,,0.1,2131.0,1428.0,736.0,423.0,313.0,252.0,4.4,0.5,,,82.0,,,,
2025-04-08,7.9,,,0.2,768.0,515.0,210.0,130.0,80.0,109.0,2.4,,,,,,,,
2025-04-09,8.66,19.0,,,2018.0,1352.0,782.0,455.0,327.0,284.0,4.2,0.4,,,79.0,,,,
2025-04-09,8.65,21.0,,0.4,2124.0,1422.0,782.0,423.0,359.0,197.0,4.5,,,,20.0,,,,
2025-04-09,8.2,,,0.2,782.0,524.0,207.0,128.0,79.0,119.0,2.5,,,,,,,,
2025-04-09,7.43,18.0,,0.2,2446.0,1639.0,1081.0,616.0,465.0,252.0,3.5,0.5,,,72.0,,,,
2025-04-10,8.2,,,0.1,837.0,561.0,221.0,137.0,84.0,112.0,2.3,,,,,,,,
2025-04-10,7.41,25.0,,,2459.0,1648.0,1104.0,621.0,483.0,260.0,3.6,0.6,,,74.0,,,,
2025-04-10,7.63,21.0,,,2070.0,1387.0,805.0,460.0,345.0,292.0,4.3,0.5,,,82.0,,,,
2025-04-10,8.08,21.0,,,1896.0,1270.0,787.0,428.0,359.0,205.0,4.3,,,,21.0,,,,
2025-04-11,8.2,,,0.1,859.0,576.0,214.0,132.0,82.0,107.0,2.3,,,,,,,,
2025-04-11,6.96,20.0,,,2968.0,1989.0,1095.0,630.0,465.0,252.0,3.4,0.5,,,79.0,,,,
2025-04-11,7.19,20.0,,,2259.0,1514.0,791.0,437.0,354.0,267.0,4.4,0.5,,,75.0,,,,
2025-04-11,7.26,18.0,,,2046.0,1371.0,796.0,419.0,377.0,173.0,4.5,,,,19.0,,,,
2025-04-12,8.07,22.0,,,2017.0,1352.0,810.0,451.0,359.0,275.0,4.5,0.5,,,78.0,,,,
2025-04-12,7.57,18.0,,,3044.0,2040.0,1109.0,621.0,488.0,276.0,3.1,0.5,,,83.0,,,,
2025-04-12,8.12,20.0,,0.2,2141.0,1435.0,805.0,428.0,377.0,189.0,4.4,,,,18.0,,,,
2025-04-12,8.2,,,0.2,822.0,551.0,200.0,124.0,76.0,102.0,2.5,,,,,,,,
2025-04-14,8.15,19.0,,0.1,1611.0,1080.0,791.0,428.0,363.0,173.0,4.5,,,,22.0,,,,
2025-04-14,8.28,22.0,,0.2,1783.0,1195.0,787.0,429.0,358.0,267.0,4.3,0.5,,,76.0,,,,
2025-04-14,7.45,22.0,,0.5,2231.0,1495.0,1090.0,593.0,497.0,352.0,3.0,0.5,,,78.0,,,,
2025-04-14,8.2,,,,822.0,551.0,207.0,128.0,79.0,97.0,2.3,,,,,,,,
2025-04-15,8.56,19.0,,0.1,1765.0,1183.0,805.0,428.0,377.0,189.0,4.6,,,,25.0,,,,
2025-04-15,8.1,,,0.1,838.0,562.0,195.0,120.0,75.0,94.0,2.3,,,,,,,,
2025-04-15,7.95,26.0,,0.5,2197.0,1472.0,1104.0,598.0,506.0,268.0,4.0,0.5,,,76.0,,,,
2025-04-15,8.72,21.0,,,1452.0,973.0,690.0,409.0,281.0,251.0,4.6,0.5,,,79.0,,,,
2025-04-16,7.02,22.0,,0.5,2697.0,1807.0,1095.0,589.0,506.0,252.0,4.2,0.5,,,78.0,,,,
2025-04-16,8.1,,,0.2,862.0,578.0,203.0,124.0,79.0,90.0,2.5,,,,,,,,
2025-04-16,8.1,22.0,,,1901.0,1274.0,800.0,414.0,386.0,205.0,4.3,,,,23.0,,,,
2025-04-16,8.14,21.0,,,1662.0,1114.0,722.0,423.0,299.0,259.0,4.5,0.5,,,77.0,,,,
2025-04-17,7.13,15.0,,0.1,2292.0,1536.0,1118.0,580.0,538.0,276.0,4.6,0.5,,,79.0,,,,
2025-04-17,8.2,,,,952.0,638.0,205.0,127.0,78.0,115.0,2.2,,,,,,,,
2025-04-17,7.68,25.0,,0.4,1835.0,1230.0,819.0,428.0,391.0,205.0,4.6,,,,21.0,,,,
2025-04-17,7.94,21.0,,0.5,1844.0,1236.0,727.0,428.0,299.0,308.0,4.6,0.6,,,75.0,,,,
2025-04-18,8.25,,,,910.0,610.0,213.0,132.0,81.0,109.0,2.4,,,,,,,,
2025-04-18,6.79,16.0,,,2296.0,1538.0,1109.0,561.0,548.0,263.0,4.2,0.5,,,75.0,,,,
2025-04-18,7.98,24.0,,0.1,1870.0,1253.0,810.0,432.0,378.0,197.0,4.3,,,,22.0,,,,
2025-04-18,7.97,20.0,,0.5,2153.0,1443.0,731.0,419.0,312.0,284.0,4.4,0.6,,,79.0,,,,
2025-04-19,6.41,20.0,,0.1,2310.0,1548.0,1161.0,595.0,566.0,260.0,4.5,0.5,,,79.0,,,,
2025-04-19,6.93,20.0,,0.5,2066.0,1384.0,728.0,419.0,309.0,252.0,4.5,0.5,,,83.0,,,,
2025-04-19,6.96,24.0,,,2007.0,1345.0,828.0,428.0,400.0,181.0,4.5,,,,19.0,,,,
2025-04-19,8.2,,,,1026.0,688.0,218.0,139.0,79.0,118.0,3.0,,,,,,,,
2025-04-21,8.18,20.0,,,2307.0,1546.0,1119.0,595.0,524.0,236.0,4.5,0.5,,,72.0,,,,
2025-04-21,8.18,20.0,,0.2,1902.0,1275.0,738.0,405.0,333.0,276.0,4.1,0.5,,,77.0,,,,
2025-04-21,8.14,19.0,,0.1,1820.0,1220.0,809.0,424.0,385.0,157.0,4.7,,,,18.0,,,,
2025-04-21,8.1,,,,805.0,540.0,200.0,124.0,76.0,102.0,3.5,,,,,,,,
2025-04-22,8.18,18.0,,0.3,1497.0,1003.0,862.0,405.0,457.0,165.0,4.5,,,,20.0,,,,
2025-04-22,8.1,,,0.1,828.0,555.0,195.0,120.0,75.0,98.0,3.5,,,,,,,,
2025-04-22,7.61,21.0,,0.1,1932.0,1295.0,752.0,428.0,324.0,252.0,4.4,0.5,,,81.0,,,,
2025-04-22,6.59,16.0,,,1882.0,1261.0,1085.0,571.0,514.0,228.0,4.2,0.5,,,76.0,,,,
2025-04-23,8.29,21.0,,0.2,1901.0,1274.0,762.0,443.0,319.0,276.0,4.5,0.6,,,79.0,,,,
2025-04-23,8.3,,,0.2,885.0,593.0,209.0,124.0,85.0,106.0,3.2,,,,,,,,
2025-04-23,8.02,21.0,,0.3,1431.0,959.0,785.0,414.0,371.0,181.0,4.6,,,,21.0,,,,
2025-04-23,7.35,26.0,,0.3,1719.0,1152.0,1066.0,585.0,481.0,236.0,4.3,0.6,,,79.0,,,,
2025-04-24,8.2,,,0.2,817.0,548.0,240.0,148.0,92.0,185.0,3.0,,,,,,,,
2025-04-24,7.34,21.0,,0.2,1391.0,932.0,800.0,409.0,391.0,197.0,4.4,,,,20.0,,,,
2025-04-24,7.06,20.0,,,1829.0,1226.0,1009.0,571.0,438.0,197.0,4.5,0.5,,,81.0,,,,
2025-04-24,7.06,23.0,,,1755.0,1176.0,785.0,428.0,357.0,244.0,4.3,0.5,,,75.0,,,,
2025-04-25,7.94,19.0,,,2443.0,1637.0,776.0,414.0,362.0,268.0,4.2,0.5,,,79.0,,,,
2025-04-25,8.2,,,0.2,835.0,560.0,225.0,139.0,86.0,194.0,3.0,,,,,,,,
2025-04-25,7.87,20.0,,,1746.0,1170.0,785.0,390.0,395.0,176.0,4.6,,,,17.0,,,,
2025-04-25,7.01,17.0,,,2240.0,1501.0,1042.0,581.0,461.0,213.0,4.2,0.5,,,76.0,,,,
2025-04-26,8.2,,,0.3,804.0,539.0,240.0,148.0,92.0,213.0,3.0,,,,,,,,
2025-04-26,8.19,18.0,,,1528.0,1024.0,781.0,386.0,395.0,165.0,4.4,,,,19.0,,,,
2025-04-26,8.23,18.0,,,2062.0,1382.0,771.0,409.0,362.0,260.0,4.1,0.5,,,80.0,,,,
2025-04-26,7.59,18.0,,,1925.0,1290.0,1033.0,569.0,464.0,209.0,4.3,0.5,,,75.0,,,,
2025-04-28,8.12,22.0,,,1953.0,1309.0,776.0,390.0,386.0,268.0,4.2,0.6,,,72.0,,,,
2025-04-28,7.95,21.0,,0.3,,935.0,790.0,388.0,402.0,161.0,4.6,,,,17.0,,,,
2025-04-28,8.3,,,0.2,817.0,548.0,253.0,156.0,97.0,205.0,3.0,,,,,,,,
2025-04-28,7.07,21.0,,,2083.0,1396.0,1028.0,585.0,443.0,181.0,4.4,0.5,,,79.0,,,,
2025-04-29,8.25,,,0.1,841.0,564.0,240.0,148.0,92.0,230.0,2.5,,,,,,,,
2025-04-29,7.52,21.0,,0.6,2126.0,1425.0,1044.0,530.0,514.0,189.0,4.5,0.6,,,88.0,,,,
2025-04-29,7.89,21.0,,0.2,1450.0,972.0,818.0,347.0,471.0,188.0,4.8,,,,18.0,,,,
2025-04-29,8.67,23.0,,,1565.0,1049.0,783.0,347.0,436.0,276.0,4.5,0.5,,,75.0,,,,
2025-04-30,7.84,22.0,,0.6,1395.0,935.0,734.0,360.0,374.0,157.0,4.5,,,,16.0,,,,
2025-04-30,7.45,22.0,,0.6,2579.0,1728.0,1142.0,510.0,632.0,158.0,4.3,0.5,,,83.0,,,,
2025-04-30,8.62,20.0,,,1723.0,1155.0,734.0,326.0,408.0,252.0,4.6,0.5,,,78.0,,,,
2025-04-30,8.3,,,0.1,1014.0,680.0,228.0,141.0,87.0,242.0,2.5,,,,,,,,
2025-05-01,8.3,,,0.1,1002.0,672.0,235.0,145.0,90.0,234.0,2.5,,,,,,,,
2025-05-01,8.69,20.0,,0.1,1579.0,1058.0,755.0,318.0,437.0,236.0,4.4,0.5,,,81.0,,,,
2025-05-01,7.19,23.0,,0.5,3198.0,2143.0,1151.0,522.0,629.0,197.0,4.3,0.5,,,79.0,,,,
2025-05-01,8.1,19.0,,0.1,1356.0,909.0,714.0,306.0,408.0,142.0,4.0,,,,24.0,,,,
2025-05-02,7.49,20.0,,0.6,2303.0,1543.0,1142.0,612.0,530.0,189.0,4.2,0.6,,,74.0,,,,
2025-05-02,8.24,18.0,,0.1,1557.0,1043.0,759.0,400.0,359.0,252.0,4.5,0.5,,,78.0,,,,
2025-05-02,8.06,18.0,,0.1,1361.0,912.0,694.0,394.0,300.0,157.0,4.2,,,,18.0,,,,
2025-05-02,8.25,,,,1037.0,695.0,210.0,130.0,80.0,210.0,2.5,,,,,,,,
2025-05-03,7.4,20.0,,0.6,2411.0,1616.0,1138.0,608.0,530.0,193.0,4.1,0.5,,,78.0,,,,
2025-05-03,8.3,,,0.1,1048.0,699.0,215.0,139.0,76.0,212.0,2.3,,,,,,,,
2025-05-03,8.25,19.0,,0.1,1425.0,955.0,755.0,396.0,359.0,244.0,4.4,0.5,,,75.0,,,,
2025-05-03,8.01,21.0,,0.5,1325.0,888.0,698.0,398.0,300.0,165.0,4.0,,,,20.0,,,,
2025-05-05,8.26,18.0,,0.2,1410.0,945.0,755.0,388.0,367.0,236.0,4.1,0.5,,,77.0,,,,
2025-05-05,7.83,20.0,,0.2,1371.0,919.0,694.0,388.0,306.0,165.0,4.5,,,,15.0,,,,
2025-05-05,8.1,,,0.1,1080.0,720.0,200.0,124.0,76.0,220.0,2.0,,,,,,,,
2025-05-05,6.84,19.0,,1.0,2395.0,1605.0,1187.0,628.0,559.0,197.0,4.4,0.5,,,79.0,,,,
2025-05-06,7.05,17.0,,0.5,2197.0,1472.0,1122.0,604.0,518.0,173.0,4.2,0.5,,,81.0,,,,
2025-05-06,8.03,18.0,,0.4,1365.0,915.0,714.0,375.0,339.0,228.0,4.3,0.5,,,79.0,,,,
2025-05-06,7.71,23.0,,0.5,1323.0,887.0,673.0,371.0,302.0,154.0,4.3,,,,16.0,,,,
2025-05-06,8.1,,,0.1,1010.0,676.0,190.0,117.0,73.0,198.0,2.0,,,,,,,,
2025-05-07,8.15,,,,1029.0,690.0,196.0,121.0,75.0,190.0,2.0,,,,,,,,
2025-05-07,7.11,18.0,,0.5,2098.0,1406.0,1134.0,616.0,518.0,181.0,4.3,0.5,,,83.0,,,,
2025-05-07,8.13,21.0,,0.4,1380.0,925.0,726.0,379.0,347.0,236.0,4.5,0.5,,,81.0,,,,
2025-05-07,7.7,20.0,,0.4,1174.0,787.0,694.0,384.0,310.0,181.0,4.6,,,,18.0,,,,
2025-05-08,8.4,19.0,,0.1,1324.0,887.0,649.0,352.0,297.0,197.0,4.2,0.5,,,75.0,,,,
2025-05-08,8.0,,,0.1,940.0,630.0,200.0,125.0,75.0,220.0,2.3,,,,,,,,
2025-05-08,7.58,19.0,,0.2,1451.0,972.0,602.0,521.0,81.0,197.0,4.5,,,,16.0,,,,
2025-05-08,7.19,21.0,,0.5,2426.0,1626.0,998.0,531.0,467.0,189.0,4.0,0.5,,,88.0,,,,
2025-05-09,8.32,18.0,,0.2,1120.0,753.0,642.0,337.0,305.0,181.0,4.0,0.4,,,70.0,,,,
2025-05-09,8.1,,,0.1,958.0,642.0,210.0,130.0,80.0,226.0,2.3,,,,,,,,
2025-05-09,7.71,18.0,,0.5,1252.0,839.0,595.0,317.0,278.0,181.0,4.2,,,,15.0,,,,
2025-05-09,7.12,26.0,,0.8,2213.0,1483.0,990.0,535.0,455.0,181.0,4.2,0.4,,,80.0,,,,
2025-05-10,7.68,20.0,,,2466.0,1652.0,994.0,531.0,463.0,173.0,4.1,0.5,,,85.0,,,,
2025-05-10,8.04,18.0,,0.2,1194.0,800.0,638.0,333.0,305.0,177.0,4.1,0.5,,,72.0,,,,
2025-05-10,8.1,,,0.1,1028.0,688.0,210.0,130.0,80.0,218.0,2.5,,,,,,,,
2025-05-10,7.92,22.0,,,1309.0,877.0,598.0,321.0,277.0,189.0,4.1,,,,14.0,,,,
2025-05-12,8.31,20.0,,,1070.0,717.0,741.0,325.0,416.0,197.0,4.0,0.4,,,75.0,,,,
2025-05-12,7.95,20.0,,0.2,1208.0,810.0,598.0,329.0,269.0,160.0,4.4,,,,15.0,,,,
2025-05-12,7.01,18.0,,,2556.0,1713.0,978.0,519.0,459.0,181.0,4.1,0.5,,,78.0,,,,
2025-05-12,8.15,,,0.1,1000.0,670.0,200.0,124.0,76.0,210.0,2.3,,,,,,,,
2025-05-13,7.7,24.0,,,2877.0,1928.0,986.0,507.0,479.0,173.0,4.0,0.5,,,78.0,,,,
2025-05-13,7.8,20.0,,0.2,1179.0,790.0,574.0,356.0,218.0,173.0,4.0,,,,17.0,,,,
2025-05-13,8.2,,,,1020.0,684.0,205.0,133.0,72.0,214.0,2.0,,,,,,,,
2025-05-13,8.33,23.0,,,1332.0,893.0,701.0,380.0,321.0,181.0,4.1,0.5,,,79.0,,,,
2025-05-14,7.92,25.0,,0.2,1237.0,829.0,673.0,388.0,285.0,205.0,4.6,0.6,,,83.0,,,,
2025-05-14,8.1,,,0.1,1000.0,670.0,190.0,117.0,73.0,205.0,2.0,,,,,,,,
2025-05-14,7.77,25.0,,0.4,1114.0,747.0,594.0,329.0,265.0,197.0,4.3,,,,18.0,,,,
2025-05-14,7.74,23.0,,,2344.0,1571.0,998.0,535.0,463.0,189.0,4.3,0.6,,,87.0,,,,
2025-05-15,8.16,18.0,,0.5,1095.0,734.0,586.0,325.0,261.0,181.0,4.1,,,,26.0,,,,
2025-05-15,7.56,19.0,,0.2,1282.0,859.0,685.0,392.0,293.0,213.0,4.2,0.5,,,80.0,,,,
2025-05-15,7.5,20.0,,,2456.0,1646.0,990.0,581.0,409.0,181.0,4.5,0.5,,,79.0,,,,
2025-05-15,8.1,,,0.1,987.0,661.0,196.0,121.0,75.0,212.0,2.3,,,,,,,,
2025-05-16,8.05,22.0,,0.1,1095.0,734.0,578.0,321.0,257.0,173.0,4.2,,,,16.0,,,,
2025-05-16,7.61,20.0,,,2528.0,1694.0,994.0,523.0,471.0,157.0,4.2,0.5,,,82.0,,,,
2025-05-16,8.14,18.0,,,1145.0,767.0,681.0,376.0,305.0,181.0,4.1,0.5,,,83.0,,,,
2025-05-16,8.2,,,0.2,1019.0,683.0,200.0,133.0,67.0,216.0,2.0,,,,,,,,
2025-05-17,7.73,21.0,,,1414.0,948.0,572.0,317.0,255.0,169.0,4.3,,,,18.0,,,,
2025-05-17,8.16,20.0,,,1217.0,816.0,673.0,370.0,303.0,177.0,4.1,0.5,,,79.0,,,,
2025-05-17,8.15,,,0.1,1038.0,696.0,207.0,128.0,79.0,223.0,2.0,,,,,,,,
2025-05-17,7.23,15.0,,,3029.0,2030.0,981.0,519.0,462.0,161.0,4.3,0.5,,,80.0,,,,
2025-05-19,7.66,19.0,,,1182.0,792.0,572.0,317.0,255.0,165.0,4.3,,,,16.0,,,,
2025-05-19,7.19,20.0,,,2147.0,1439.0,972.0,510.0,462.0,165.0,4.2,0.5,,,82.0,,,,
2025-05-19,8.3,,,0.1,970.0,649.0,200.0,124.0,76.0,220.0,2.0,,,,,,,,
2025-05-19,8.28,17.0,,,1038.0,696.0,664.0,361.0,303.0,165.0,4.3,0.5,,,79.0,,,,
2025-05-20,7.14,22.0,,,2134.0,1430.0,986.0,506.0,480.0,181.0,4.1,0.5,,,86.0,,,,
2025-05-20,8.54,21.0,,,1028.0,689.0,673.0,365.0,308.0,175.0,4.1,0.5,,,81.0,,,,
